ts,machine_id,power_kw,energy_kwh_cumulative,sample_interval_sec
2026-03-28 01:27:00+00:00,DMU50_001,4.292,7782.41835,60.0
2026-03-28 01:28:00+00:00,DMU50_001,4.303,7782.49007,60.0
2026-03-28 01:29:00+00:00,DMU50_001,14.425,7782.73049,60.0
2026-03-28 01:30:00+00:00,DMU50_001,14.555,7782.97307,60.0
2026-03-28 01:31:00+00:00,DMU50_001,14.644,7783.21714,60.0
2026-03-28 01:32:00+00:00,DMU50_001,15.683,7783.47852,60.0
2026-03-28 01:33:00+00:00,DMU50_001,14.956,7783.72779,60.0
2026-03-28 01:34:00+00:00,DMU50_001,13.895,7783.95937,60.0
2026-03-28 01:35:00+00:00,DMU50_001,14.398,7784.19934,60.0
2026-03-28 01:36:00+00:00,DMU50_001,15.358,7784.45531,60.0
2026-03-28 01:37:00+00:00,DMU50_001,14.796,7784.70191,60.0
2026-03-28 01:38:00+00:00,DMU50_001,8.509,7784.84373,60.0
2026-03-28 01:39:00+00:00,DMU50_001,8.849,7784.99121,60.0
2026-03-28 01:40:00+00:00,DMU50_001,9.393,7785.14776,60.0
2026-03-28 01:41:00+00:00,DMU50_001,4.635,7785.22501,60.0
2026-03-28 01:42:00+00:00,DMU50_001,4.188,7785.29481,60.0
2026-03-28 01:43:00+00:00,DMU50_001,4.298,7785.36644,60.0
2026-03-28 01:44:00+00:00,DMU50_001,4.18,7785.43611,60.0
2026-03-28 01:45:00+00:00,DMU50_001,15.109,7785.68793,60.0
2026-03-28 01:46:00+00:00,DMU50_001,14.537,7785.93021,60.0
2026-03-28 01:47:00+00:00,DMU50_001,15.723,7786.19226,60.0
2026-03-28 01:48:00+00:00,DMU50_001,14.771,7786.43844,60.0
2026-03-28 01:49:00+00:00,DMU50_001,14.45,7786.67927,60.0
2026-03-28 01:50:00+00:00,DMU50_001,14.615,7786.92285,60.0
2026-03-28 01:51:00+00:00,DMU50_001,15.332,7787.17838,60.0
2026-03-28 01:52:00+00:00,DMU50_001,8.72,7787.32371,60.0
2026-03-28 01:53:00+00:00,DMU50_001,9.607,7787.48383,60.0
2026-03-28 01:54:00+00:00,DMU50_001,9.256,7787.6381,60.0
2026-03-28 01:55:00+00:00,DMU50_001,9.345,7787.79385,60.0
2026-03-28 01:56:00+00:00,DMU50_001,8.833,7787.94107,60.0
2026-03-28 01:57:00+00:00,DMU50_001,8.751,7788.08692,60.0
2026-03-28 01:58:00+00:00,DMU50_001,8.01,7788.22042,60.0
2026-03-28 01:59:00+00:00,DMU50_001,7.644,7788.34782,60.0
2026-03-28 02:00:00+00:00,DMU50_001,15.236,7788.60175,60.0
2026-03-28 02:01:00+00:00,DMU50_001,15.459,7788.8594,60.0
2026-03-28 02:02:00+00:00,DMU50_001,14.654,7789.10363,60.0
2026-03-28 02:03:00+00:00,DMU50_001,15.345,7789.35938,60.0
2026-03-28 02:04:00+00:00,DMU50_001,15.127,7789.6115,60.0
2026-03-28 02:05:00+00:00,DMU50_001,15.558,7789.8708,60.0
2026-03-28 02:06:00+00:00,DMU50_001,15.822,7790.1345,60.0
2026-03-28 02:07:00+00:00,DMU50_001,15.391,7790.39102,60.0
2026-03-28 02:08:00+00:00,DMU50_001,8.977,7790.54064,60.0
2026-03-28 02:09:00+00:00,DMU50_001,4.441,7790.61466,60.0
2026-03-28 02:10:00+00:00,DMU50_001,4.209,7790.68481,60.0
2026-03-28 02:11:00+00:00,DMU50_001,4.147,7790.75393,60.0
2026-03-28 02:12:00+00:00,DMU50_001,14.695,7790.99885,60.0
2026-03-28 02:13:00+00:00,DMU50_001,15.049,7791.24967,60.0
2026-03-28 02:14:00+00:00,DMU50_001,15.503,7791.50805,60.0
2026-03-28 02:15:00+00:00,DMU50_001,14.484,7791.74945,60.0
2026-03-28 02:16:00+00:00,DMU50_001,14.38,7791.98912,60.0
2026-03-28 02:17:00+00:00,DMU50_001,14.39,7792.22895,60.0
2026-03-28 02:18:00+00:00,DMU50_001,15.511,7792.48747,60.0
2026-03-28 02:19:00+00:00,DMU50_001,9.159,7792.64012,60.0
2026-03-28 02:20:00+00:00,DMU50_001,9.59,7792.79995,60.0
2026-03-28 02:21:00+00:00,DMU50_001,8.792,7792.94648,60.0
2026-03-28 02:22:00+00:00,DMU50_001,8.511,7793.08833,60.0
2026-03-28 02:23:00+00:00,DMU50_001,8.467,7793.22945,60.0
2026-03-28 02:24:00+00:00,DMU50_001,7.779,7793.3591,60.0
2026-03-28 02:25:00+00:00,DMU50_001,15.338,7793.61473,60.0
2026-03-28 02:26:00+00:00,DMU50_001,14.333,7793.85361,60.0
2026-03-28 02:27:00+00:00,DMU50_001,15.09,7794.10511,60.0
2026-03-28 02:28:00+00:00,DMU50_001,14.918,7794.35374,60.0
2026-03-28 02:29:00+00:00,DMU50_001,14.288,7794.59187,60.0
2026-03-28 02:30:00+00:00,DMU50_001,15.946,7794.85764,60.0
2026-03-28 02:31:00+00:00,DMU50_001,14.556,7795.10024,60.0
2026-03-28 02:32:00+00:00,DMU50_001,14.532,7795.34244,60.0
2026-03-28 02:33:00+00:00,DMU50_001,8.738,7795.48807,60.0
2026-03-28 02:34:00+00:00,DMU50_001,7.346,7795.6105,60.0
2026-03-28 02:35:00+00:00,DMU50_001,7.902,7795.7422,60.0
2026-03-28 02:36:00+00:00,DMU50_001,14.673,7795.98675,60.0
2026-03-28 02:37:00+00:00,DMU50_001,15.496,7796.24502,60.0
2026-03-28 02:38:00+00:00,DMU50_001,15.158,7796.49765,60.0
2026-03-28 02:39:00+00:00,DMU50_001,14.366,7796.73708,60.0
2026-03-28 02:40:00+00:00,DMU50_001,14.673,7796.98163,60.0
2026-03-28 02:41:00+00:00,DMU50_001,16.078,7797.2496,60.0
2026-03-28 02:42:00+00:00,DMU50_001,8.635,7797.39352,60.0
2026-03-28 02:43:00+00:00,DMU50_001,9.329,7797.549,60.0
2026-03-28 02:44:00+00:00,DMU50_001,8.728,7797.69447,60.0
2026-03-28 02:45:00+00:00,DMU50_001,7.699,7797.82279,60.0
2026-03-28 02:46:00+00:00,DMU50_001,7.837,7797.95341,60.0
2026-03-28 02:47:00+00:00,DMU50_001,4.494,7798.02831,60.0
2026-03-28 02:48:00+00:00,DMU50_001,3.907,7798.09343,60.0
2026-03-28 02:49:00+00:00,DMU50_001,9.263,7798.24781,60.0
2026-03-28 02:50:00+00:00,DMU50_001,9.488,7798.40594,60.0
2026-03-28 02:51:00+00:00,DMU50_001,8.779,7798.55226,60.0
2026-03-28 02:52:00+00:00,DMU50_001,9.399,7798.70891,60.0
2026-03-28 02:53:00+00:00,DMU50_001,9.337,7798.86453,60.0
2026-03-28 02:54:00+00:00,DMU50_001,8.677,7799.00915,60.0
2026-03-28 02:55:00+00:00,DMU50_001,8.62,7799.15282,60.0
2026-03-28 02:56:00+00:00,DMU50_001,8.938,7799.30179,60.0
2026-03-28 02:57:00+00:00,DMU50_001,3.522,7799.36049,60.0
2026-03-28 02:58:00+00:00,DMU50_001,3.426,7799.41759,60.0
2026-03-28 02:59:00+00:00,DMU50_001,3.613,7799.47781,60.0
2026-03-28 03:00:00+00:00,DMU50_001,3.345,7799.53356,60.0
2026-03-28 03:01:00+00:00,DMU50_001,7.727,7799.66234,60.0
2026-03-28 03:02:00+00:00,DMU50_001,8.001,7799.79569,60.0
2026-03-28 03:03:00+00:00,DMU50_001,15.114,7800.04759,60.0
2026-03-28 03:04:00+00:00,DMU50_001,15.656,7800.30852,60.0
2026-03-28 03:05:00+00:00,DMU50_001,15.227,7800.5623,60.0
2026-03-28 03:06:00+00:00,DMU50_001,15.355,7800.81822,60.0
2026-03-28 03:07:00+00:00,DMU50_001,14.827,7801.06534,60.0
2026-03-28 03:08:00+00:00,DMU50_001,14.831,7801.31252,60.0
2026-03-28 03:09:00+00:00,DMU50_001,14.682,7801.55722,60.0
2026-03-28 03:10:00+00:00,DMU50_001,15.091,7801.80874,60.0
2026-03-28 03:11:00+00:00,DMU50_001,15.073,7802.05996,60.0
2026-03-28 03:12:00+00:00,DMU50_001,15.048,7802.31076,60.0
2026-03-28 03:13:00+00:00,DMU50_001,8.919,7802.45941,60.0
2026-03-28 03:14:00+00:00,DMU50_001,4.191,7802.52926,60.0
2026-03-28 03:15:00+00:00,DMU50_001,4.531,7802.60478,60.0
2026-03-28 03:16:00+00:00,DMU50_001,4.255,7802.6757,60.0
2026-03-28 03:17:00+00:00,DMU50_001,15.292,7802.93057,60.0
2026-03-28 03:18:00+00:00,DMU50_001,15.234,7803.18447,60.0
2026-03-28 03:19:00+00:00,DMU50_001,14.913,7803.43302,60.0
2026-03-28 03:20:00+00:00,DMU50_001,15.268,7803.68749,60.0
2026-03-28 03:21:00+00:00,DMU50_001,15.01,7803.93766,60.0
2026-03-28 03:22:00+00:00,DMU50_001,14.375,7804.17724,60.0
2026-03-28 03:23:00+00:00,DMU50_001,14.71,7804.42241,60.0
2026-03-28 03:24:00+00:00,DMU50_001,15.997,7804.68903,60.0
2026-03-28 03:25:00+00:00,DMU50_001,15.583,7804.94875,60.0
2026-03-28 03:26:00+00:00,DMU50_001,4.14,7805.01775,60.0
2026-03-28 03:27:00+00:00,DMU50_001,4.335,7805.09,60.0
2026-03-28 03:28:00+00:00,DMU50_001,4.244,7805.16073,60.0
2026-03-28 03:29:00+00:00,DMU50_001,4.549,7805.23655,60.0
2026-03-28 03:30:00+00:00,DMU50_001,3.474,7805.29445,60.0
2026-03-28 03:31:00+00:00,DMU50_001,3.545,7805.35353,60.0
2026-03-28 03:32:00+00:00,DMU50_001,14.601,7805.59688,60.0
2026-03-28 03:33:00+00:00,DMU50_001,14.933,7805.84576,60.0
2026-03-28 03:34:00+00:00,DMU50_001,13.629,7806.07291,60.0
2026-03-28 03:35:00+00:00,DMU50_001,15.13,7806.32508,60.0
2026-03-28 03:36:00+00:00,DMU50_001,15.502,7806.58345,60.0
2026-03-28 03:37:00+00:00,DMU50_001,15.846,7806.84755,60.0
2026-03-28 03:38:00+00:00,DMU50_001,15.24,7807.10155,60.0
2026-03-28 03:39:00+00:00,DMU50_001,14.817,7807.3485,60.0
2026-03-28 03:40:00+00:00,DMU50_001,14.589,7807.59165,60.0
2026-03-28 03:41:00+00:00,DMU50_001,8.81,7807.73848,60.0
2026-03-28 03:42:00+00:00,DMU50_001,8.361,7807.87783,60.0
2026-03-28 03:43:00+00:00,DMU50_001,8.899,7808.02615,60.0
2026-03-28 03:44:00+00:00,DMU50_001,8.51,7808.16798,60.0
2026-03-28 03:45:00+00:00,DMU50_001,4.081,7808.236,60.0
2026-03-28 03:46:00+00:00,DMU50_001,4.159,7808.30532,60.0
2026-03-28 03:47:00+00:00,DMU50_001,4.266,7808.37642,60.0
2026-03-28 03:48:00+00:00,DMU50_001,3.87,7808.44092,60.0
2026-03-28 03:49:00+00:00,DMU50_001,8.863,7808.58864,60.0
2026-03-28 03:50:00+00:00,DMU50_001,9.274,7808.74321,60.0
2026-03-28 03:51:00+00:00,DMU50_001,9.56,7808.90254,60.0
2026-03-28 03:52:00+00:00,DMU50_001,8.97,7809.05204,60.0
2026-03-28 03:53:00+00:00,DMU50_001,9.879,7809.21669,60.0
2026-03-28 03:54:00+00:00,DMU50_001,9.28,7809.37136,60.0
2026-03-28 03:55:00+00:00,DMU50_001,9.025,7809.52178,60.0
2026-03-28 03:56:00+00:00,DMU50_001,8.373,7809.66133,60.0
2026-03-28 03:57:00+00:00,DMU50_001,8.797,7809.80795,60.0
2026-03-28 03:58:00+00:00,DMU50_001,8.581,7809.95097,60.0
2026-03-28 03:59:00+00:00,DMU50_001,9.372,7810.10717,60.0
2026-03-28 04:00:00+00:00,DMU50_001,9.212,7810.2607,60.0
2026-03-28 04:01:00+00:00,DMU50_001,9.418,7810.41767,60.0
2026-03-28 04:02:00+00:00,DMU50_001,9.408,7810.57447,60.0
2026-03-28 04:03:00+00:00,DMU50_001,9.804,7810.73787,60.0
2026-03-28 04:04:00+00:00,DMU50_001,3.21,7810.79137,60.0
2026-03-28 04:05:00+00:00,DMU50_001,3.429,7810.84852,60.0
2026-03-28 04:06:00+00:00,DMU50_001,14.856,7811.09612,60.0
2026-03-28 04:07:00+00:00,DMU50_001,15.583,7811.35584,60.0
2026-03-28 04:08:00+00:00,DMU50_001,15.186,7811.60894,60.0
2026-03-28 04:09:00+00:00,DMU50_001,15.585,7811.86869,60.0
2026-03-28 04:10:00+00:00,DMU50_001,15.142,7812.12106,60.0
2026-03-28 04:11:00+00:00,DMU50_001,14.991,7812.37091,60.0
2026-03-28 04:12:00+00:00,DMU50_001,15.34,7812.62658,60.0
2026-03-28 04:13:00+00:00,DMU50_001,15.131,7812.87876,60.0
2026-03-28 04:14:00+00:00,DMU50_001,15.195,7813.13201,60.0
2026-03-28 04:15:00+00:00,DMU50_001,9.261,7813.28636,60.0
2026-03-28 04:16:00+00:00,DMU50_001,4.287,7813.35781,60.0
2026-03-28 04:17:00+00:00,DMU50_001,4.397,7813.43109,60.0
2026-03-28 04:18:00+00:00,DMU50_001,8.016,7813.56469,60.0
2026-03-28 04:19:00+00:00,DMU50_001,4.234,7813.63526,60.0
2026-03-28 04:20:00+00:00,DMU50_001,4.0,7813.70193,60.0
2026-03-28 04:21:00+00:00,DMU50_001,3.697,7813.76355,60.0
2026-03-28 04:22:00+00:00,DMU50_001,3.842,7813.82758,60.0
2026-03-28 04:23:00+00:00,DMU50_001,3.84,7813.89158,60.0
2026-03-28 04:24:00+00:00,DMU50_001,4.328,7813.96371,60.0
2026-03-28 04:25:00+00:00,DMU50_001,4.171,7814.03323,60.0
2026-03-28 04:26:00+00:00,DMU50_001,4.163,7814.10261,60.0
2026-03-28 04:27:00+00:00,DMU50_001,3.626,7814.16304,60.0
2026-03-28 04:28:00+00:00,DMU50_001,3.494,7814.22127,60.0
2026-03-28 04:29:00+00:00,DMU50_001,4.279,7814.29259,60.0
2026-03-28 04:30:00+00:00,DMU50_001,4.128,7814.36139,60.0
2026-03-28 04:31:00+00:00,DMU50_001,4.501,7814.43641,60.0
2026-03-28 04:32:00+00:00,DMU50_001,8.907,7814.58486,60.0
2026-03-28 04:33:00+00:00,DMU50_001,8.696,7814.72979,60.0
2026-03-28 04:34:00+00:00,DMU50_001,9.139,7814.88211,60.0
2026-03-28 04:35:00+00:00,DMU50_001,8.666,7815.02654,60.0
2026-03-28 04:36:00+00:00,DMU50_001,9.094,7815.17811,60.0
2026-03-28 04:37:00+00:00,DMU50_001,9.659,7815.33909,60.0
2026-03-28 04:38:00+00:00,DMU50_001,8.982,7815.48879,60.0
2026-03-28 04:39:00+00:00,DMU50_001,3.229,7815.54261,60.0
2026-03-28 04:40:00+00:00,DMU50_001,3.417,7815.59956,60.0
2026-03-28 04:41:00+00:00,DMU50_001,4.362,7815.67226,60.0
2026-03-28 04:42:00+00:00,DMU50_001,4.221,7815.74261,60.0
2026-03-28 04:43:00+00:00,DMU50_001,15.351,7815.99846,60.0
2026-03-28 04:44:00+00:00,DMU50_001,14.684,7816.24319,60.0
2026-03-28 04:45:00+00:00,DMU50_001,14.794,7816.48976,60.0
2026-03-28 04:46:00+00:00,DMU50_001,15.317,7816.74504,60.0
2026-03-28 04:47:00+00:00,DMU50_001,15.805,7817.00846,60.0
2026-03-28 04:48:00+00:00,DMU50_001,14.806,7817.25523,60.0
2026-03-28 04:49:00+00:00,DMU50_001,15.019,7817.50555,60.0
2026-03-28 04:50:00+00:00,DMU50_001,15.55,7817.76472,60.0
2026-03-28 04:51:00+00:00,DMU50_001,15.066,7818.01582,60.0
2026-03-28 04:52:00+00:00,DMU50_001,9.255,7818.17007,60.0
2026-03-28 04:53:00+00:00,DMU50_001,8.704,7818.31514,60.0
2026-03-28 04:54:00+00:00,DMU50_001,9.001,7818.46516,60.0
2026-03-28 04:55:00+00:00,DMU50_001,8.751,7818.61101,60.0
2026-03-28 04:56:00+00:00,DMU50_001,8.326,7818.74978,60.0
2026-03-28 04:57:00+00:00,DMU50_001,7.735,7818.8787,60.0
2026-03-28 04:58:00+00:00,DMU50_001,8.134,7819.01427,60.0
2026-03-28 04:59:00+00:00,DMU50_001,9.221,7819.16795,60.0
2026-03-28 05:00:00+00:00,DMU50_001,9.307,7819.32307,60.0
2026-03-28 05:01:00+00:00,DMU50_001,9.204,7819.47647,60.0
2026-03-28 05:02:00+00:00,DMU50_001,8.911,7819.62499,60.0
2026-03-28 05:03:00+00:00,DMU50_001,8.267,7819.76277,60.0
2026-03-28 05:04:00+00:00,DMU50_001,8.542,7819.90514,60.0
2026-03-28 05:05:00+00:00,DMU50_001,3.721,7819.96716,60.0
2026-03-28 05:06:00+00:00,DMU50_001,3.332,7820.02269,60.0
2026-03-28 05:07:00+00:00,DMU50_001,3.485,7820.08077,60.0
2026-03-28 05:08:00+00:00,DMU50_001,3.513,7820.13932,60.0
2026-03-28 05:09:00+00:00,DMU50_001,3.223,7820.19304,60.0
2026-03-28 05:10:00+00:00,DMU50_001,15.166,7820.44581,60.0
2026-03-28 05:11:00+00:00,DMU50_001,15.764,7820.70854,60.0
2026-03-28 05:12:00+00:00,DMU50_001,14.991,7820.95839,60.0
2026-03-28 05:13:00+00:00,DMU50_001,14.865,7821.20614,60.0
2026-03-28 05:14:00+00:00,DMU50_001,14.421,7821.44649,60.0
2026-03-28 05:15:00+00:00,DMU50_001,14.863,7821.69421,60.0
2026-03-28 05:16:00+00:00,DMU50_001,15.271,7821.94873,60.0
2026-03-28 05:17:00+00:00,DMU50_001,14.997,7822.19868,60.0
2026-03-28 05:18:00+00:00,DMU50_001,8.824,7822.34575,60.0
2026-03-28 05:19:00+00:00,DMU50_001,9.402,7822.50245,60.0
2026-03-28 05:20:00+00:00,DMU50_001,8.895,7822.6507,60.0
2026-03-28 05:21:00+00:00,DMU50_001,8.829,7822.79785,60.0
2026-03-28 05:22:00+00:00,DMU50_001,4.228,7822.86832,60.0
2026-03-28 05:23:00+00:00,DMU50_001,4.461,7822.94267,60.0
2026-03-28 05:24:00+00:00,DMU50_001,8.938,7823.09164,60.0
2026-03-28 05:25:00+00:00,DMU50_001,8.646,7823.23574,60.0
2026-03-28 05:26:00+00:00,DMU50_001,9.218,7823.38937,60.0
2026-03-28 05:27:00+00:00,DMU50_001,8.867,7823.53715,60.0
2026-03-28 05:28:00+00:00,DMU50_001,9.222,7823.69085,60.0
2026-03-28 05:29:00+00:00,DMU50_001,8.181,7823.8272,60.0
2026-03-28 05:30:00+00:00,DMU50_001,9.015,7823.97745,60.0
2026-03-28 05:31:00+00:00,DMU50_001,8.901,7824.1258,60.0
2026-03-28 05:32:00+00:00,DMU50_001,7.712,7824.25433,60.0
2026-03-28 05:33:00+00:00,DMU50_001,8.515,7824.39625,60.0
2026-03-28 05:34:00+00:00,DMU50_001,8.888,7824.54438,60.0
2026-03-28 05:35:00+00:00,DMU50_001,8.572,7824.68725,60.0
2026-03-28 05:36:00+00:00,DMU50_001,7.814,7824.81748,60.0
2026-03-28 05:37:00+00:00,DMU50_001,8.53,7824.95965,60.0
2026-03-28 05:38:00+00:00,DMU50_001,8.513,7825.10153,60.0
2026-03-28 05:39:00+00:00,DMU50_001,8.009,7825.23501,60.0
2026-03-28 05:40:00+00:00,DMU50_001,7.643,7825.36239,60.0
2026-03-28 05:41:00+00:00,DMU50_001,9.0,7825.51239,60.0
2026-03-28 05:42:00+00:00,DMU50_001,8.619,7825.65604,60.0
2026-03-28 05:43:00+00:00,DMU50_001,9.313,7825.81126,60.0
2026-03-28 05:44:00+00:00,DMU50_001,9.15,7825.96376,60.0
2026-03-28 05:45:00+00:00,DMU50_001,8.88,7826.11176,60.0
2026-03-28 05:46:00+00:00,DMU50_001,9.058,7826.26273,60.0
2026-03-28 05:47:00+00:00,DMU50_001,9.23,7826.41656,60.0
2026-03-28 05:48:00+00:00,DMU50_001,9.024,7826.56696,60.0
2026-03-28 05:49:00+00:00,DMU50_001,4.228,7826.63743,60.0
2026-03-28 05:50:00+00:00,DMU50_001,3.779,7826.70041,60.0
2026-03-28 05:51:00+00:00,DMU50_001,4.096,7826.76868,60.0
2026-03-28 05:52:00+00:00,DMU50_001,14.611,7827.0122,60.0
2026-03-28 05:53:00+00:00,DMU50_001,15.525,7827.27095,60.0
2026-03-28 05:54:00+00:00,DMU50_001,14.805,7827.5177,60.0
2026-03-28 05:55:00+00:00,DMU50_001,14.663,7827.76208,60.0
2026-03-28 05:56:00+00:00,DMU50_001,15.29,7828.01691,60.0
2026-03-28 05:57:00+00:00,DMU50_001,14.241,7828.25426,60.0
2026-03-28 05:58:00+00:00,DMU50_001,14.957,7828.50354,60.0
2026-03-28 05:59:00+00:00,DMU50_001,14.012,7828.73707,60.0
2026-03-28 06:00:00+00:00,DMU50_001,14.64,7828.98107,60.0
2026-03-28 06:01:00+00:00,DMU50_001,7.861,7829.11209,60.0
2026-03-28 06:02:00+00:00,DMU50_001,8.437,7829.25271,60.0
2026-03-28 06:03:00+00:00,DMU50_001,14.926,7829.50148,60.0
2026-03-28 06:04:00+00:00,DMU50_001,14.555,7829.74406,60.0
2026-03-28 06:05:00+00:00,DMU50_001,14.933,7829.99294,60.0
2026-03-28 06:06:00+00:00,DMU50_001,15.72,7830.25494,60.0
2026-03-28 06:07:00+00:00,DMU50_001,13.973,7830.48782,60.0
2026-03-28 06:08:00+00:00,DMU50_001,15.386,7830.74425,60.0
2026-03-28 06:09:00+00:00,DMU50_001,9.152,7830.89678,60.0
2026-03-28 06:10:00+00:00,DMU50_001,8.953,7831.046,60.0
2026-03-28 06:11:00+00:00,DMU50_001,8.876,7831.19393,60.0
2026-03-28 06:12:00+00:00,DMU50_001,9.575,7831.35351,60.0
2026-03-28 06:13:00+00:00,DMU50_001,9.287,7831.50829,60.0
2026-03-28 06:14:00+00:00,DMU50_001,8.585,7831.65137,60.0
2026-03-28 06:15:00+00:00,DMU50_001,9.009,7831.80152,60.0
2026-03-28 06:16:00+00:00,DMU50_001,8.374,7831.94109,60.0
2026-03-28 06:17:00+00:00,DMU50_001,15.269,7832.19557,60.0
2026-03-28 06:18:00+00:00,DMU50_001,15.131,7832.44775,60.0
2026-03-28 06:19:00+00:00,DMU50_001,14.348,7832.68688,60.0
2026-03-28 06:20:00+00:00,DMU50_001,16.157,7832.95616,60.0
2026-03-28 06:21:00+00:00,DMU50_001,15.361,7833.21218,60.0
2026-03-28 06:22:00+00:00,DMU50_001,15.892,7833.47705,60.0
2026-03-28 06:23:00+00:00,DMU50_001,15.151,7833.72957,60.0
2026-03-28 06:24:00+00:00,DMU50_001,14.991,7833.97942,60.0
2026-03-28 06:25:00+00:00,DMU50_001,3.371,7834.0356,60.0
2026-03-28 06:26:00+00:00,DMU50_001,3.695,7834.09718,60.0
2026-03-28 06:27:00+00:00,DMU50_001,15.749,7834.35966,60.0
2026-03-28 06:28:00+00:00,DMU50_001,15.521,7834.61834,60.0
2026-03-28 06:29:00+00:00,DMU50_001,16.128,7834.88714,60.0
2026-03-28 06:30:00+00:00,DMU50_001,15.066,7835.13824,60.0
2026-03-28 06:31:00+00:00,DMU50_001,14.69,7835.38307,60.0
2026-03-28 06:32:00+00:00,DMU50_001,15.129,7835.63522,60.0
2026-03-28 06:33:00+00:00,DMU50_001,15.402,7835.89192,60.0
2026-03-28 06:34:00+00:00,DMU50_001,8.895,7836.04017,60.0
2026-03-28 06:35:00+00:00,DMU50_001,8.983,7836.18989,60.0
2026-03-28 06:36:00+00:00,DMU50_001,9.086,7836.34132,60.0
2026-03-28 06:37:00+00:00,DMU50_001,9.197,7836.4946,60.0
2026-03-28 06:38:00+00:00,DMU50_001,9.054,7836.6455,60.0
2026-03-28 06:39:00+00:00,DMU50_001,9.084,7836.7969,60.0
2026-03-28 06:40:00+00:00,DMU50_001,9.254,7836.95113,60.0
2026-03-28 06:41:00+00:00,DMU50_001,4.354,7837.0237,60.0
2026-03-28 06:42:00+00:00,DMU50_001,4.101,7837.09205,60.0
2026-03-28 06:43:00+00:00,DMU50_001,7.449,7837.2162,60.0
2026-03-28 06:44:00+00:00,DMU50_001,8.585,7837.35928,60.0
2026-03-28 06:45:00+00:00,DMU50_001,9.184,7837.51235,60.0
2026-03-28 06:46:00+00:00,DMU50_001,8.708,7837.65748,60.0
2026-03-28 06:47:00+00:00,DMU50_001,9.106,7837.80925,60.0
2026-03-28 06:48:00+00:00,DMU50_001,8.977,7837.95887,60.0
2026-03-28 06:49:00+00:00,DMU50_001,9.027,7838.10932,60.0
2026-03-28 06:50:00+00:00,DMU50_001,8.147,7838.2451,60.0
2026-03-28 06:51:00+00:00,DMU50_001,8.357,7838.38438,60.0
2026-03-28 06:52:00+00:00,DMU50_001,4.197,7838.45433,60.0
2026-03-28 06:53:00+00:00,DMU50_001,3.992,7838.52086,60.0
2026-03-28 06:54:00+00:00,DMU50_001,9.124,7838.67293,60.0
2026-03-28 06:55:00+00:00,DMU50_001,9.285,7838.82768,60.0
2026-03-28 06:56:00+00:00,DMU50_001,8.099,7838.96266,60.0
2026-03-28 06:57:00+00:00,DMU50_001,8.711,7839.10784,60.0
2026-03-28 06:58:00+00:00,DMU50_001,9.012,7839.25804,60.0
2026-03-28 06:59:00+00:00,DMU50_001,8.808,7839.40484,60.0
2026-03-28 07:00:00+00:00,DMU50_001,3.527,7839.46362,60.0
2026-03-28 07:01:00+00:00,DMU50_001,3.375,7839.51987,60.0
2026-03-28 07:02:00+00:00,DMU50_001,15.469,7839.77769,60.0
2026-03-28 07:03:00+00:00,DMU50_001,15.026,7840.02812,60.0
2026-03-28 07:04:00+00:00,DMU50_001,14.1,7840.26312,60.0
2026-03-28 07:05:00+00:00,DMU50_001,15.366,7840.51922,60.0
2026-03-28 07:06:00+00:00,DMU50_001,15.397,7840.77584,60.0
2026-03-28 07:07:00+00:00,DMU50_001,14.981,7841.02552,60.0
2026-03-28 07:08:00+00:00,DMU50_001,14.08,7841.26019,60.0
2026-03-28 07:09:00+00:00,DMU50_001,9.361,7841.41621,60.0
2026-03-28 07:10:00+00:00,DMU50_001,8.591,7841.55939,60.0
2026-03-28 07:11:00+00:00,DMU50_001,8.855,7841.70697,60.0
2026-03-28 07:12:00+00:00,DMU50_001,8.77,7841.85314,60.0
2026-03-28 07:13:00+00:00,DMU50_001,8.424,7841.99354,60.0
2026-03-28 07:14:00+00:00,DMU50_001,3.501,7842.05189,60.0
2026-03-28 07:15:00+00:00,DMU50_001,3.541,7842.11091,60.0
2026-03-28 07:16:00+00:00,DMU50_001,9.045,7842.26166,60.0
2026-03-28 07:17:00+00:00,DMU50_001,8.916,7842.41026,60.0
2026-03-28 07:18:00+00:00,DMU50_001,8.702,7842.55529,60.0
2026-03-28 07:19:00+00:00,DMU50_001,9.588,7842.71509,60.0
2026-03-28 07:20:00+00:00,DMU50_001,9.074,7842.86632,60.0
2026-03-28 07:21:00+00:00,DMU50_001,8.626,7843.01009,60.0
2026-03-28 07:22:00+00:00,DMU50_001,4.288,7843.08156,60.0
2026-03-28 07:23:00+00:00,DMU50_001,4.273,7843.15278,60.0
2026-03-28 07:24:00+00:00,DMU50_001,4.323,7843.22483,60.0
2026-03-28 07:25:00+00:00,DMU50_001,7.99,7843.358,60.0
2026-03-28 07:26:00+00:00,DMU50_001,8.751,7843.50385,60.0
2026-03-28 07:27:00+00:00,DMU50_001,8.452,7843.64472,60.0
2026-03-28 07:28:00+00:00,DMU50_001,8.788,7843.79119,60.0
2026-03-28 07:29:00+00:00,DMU50_001,8.337,7843.93014,60.0
2026-03-28 07:30:00+00:00,DMU50_001,9.12,7844.08214,60.0
2026-03-28 07:31:00+00:00,DMU50_001,8.358,7844.22144,60.0
2026-03-28 07:32:00+00:00,DMU50_001,7.893,7844.35299,60.0
2026-03-28 07:33:00+00:00,DMU50_001,8.219,7844.48997,60.0
