ts,machine_id,detailed_state_code,state_tag,reason_code,is_planned_stop,idle_reason
2026-03-05 05:03:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 05:07:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 05:18:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 05:19:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 05:26:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 05:30:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 05:42:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 05:44:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 05:46:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 05:57:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 05:58:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 06:12:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 06:13:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 06:16:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 06:28:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 06:31:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 06:45:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 06:49:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 06:52:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 07:06:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 07:08:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 07:15:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 07:17:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 07:29:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 07:30:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 07:34:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 07:43:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 07:45:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 07:53:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 07:57:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 08:10:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 08:14:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 08:22:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 08:26:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 08:36:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 08:39:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 08:41:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 08:49:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 08:52:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 08:54:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 09:06:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 09:08:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 09:19:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 09:21:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 09:34:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 09:36:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 09:50:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 09:51:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 09:57:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 10:01:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 10:10:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 10:15:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 10:23:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 10:27:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 10:39:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 10:43:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 10:55:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 11:00:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 11:07:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 11:11:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 11:13:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 11:14:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 11:16:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 11:18:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 11:29:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 11:30:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 11:44:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 11:45:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 11:48:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 11:51:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 11:58:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 12:00:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 12:04:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 12:06:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 12:16:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 12:19:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 12:31:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 12:33:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 12:46:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 12:48:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 13:00:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 13:03:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 13:13:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 13:17:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 13:26:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 13:28:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 13:42:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 13:47:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 14:00:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 14:04:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 14:14:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 14:16:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 14:20:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 14:33:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 14:35:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 14:48:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 14:51:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 14:57:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 14:58:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 15:01:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 15:03:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 15:05:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 15:16:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 15:21:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 15:24:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 15:32:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 15:34:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 15:45:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 15:46:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 15:49:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 15:50:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 15:58:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 15:59:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 16:11:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 16:13:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 16:16:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 16:22:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 16:25:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 16:38:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 16:39:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 16:43:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 16:50:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 16:54:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 17:06:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 17:08:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 17:10:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 17:17:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 17:20:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 17:26:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 17:30:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 17:44:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 17:46:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 17:49:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 17:55:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 17:56:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 18:09:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 18:12:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 18:20:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 18:24:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 18:27:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 18:40:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 18:45:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 18:56:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 18:59:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 19:10:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 19:13:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 19:14:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 19:18:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 19:29:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 19:32:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 19:34:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 19:36:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 19:50:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 19:53:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 20:05:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 20:07:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 20:16:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 20:20:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 20:29:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 20:32:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 20:46:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 20:48:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 20:58:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 21:02:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 21:14:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 21:17:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 21:30:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 21:31:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 21:39:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 21:42:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 21:45:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 21:48:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 22:01:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 22:04:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 22:10:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 22:14:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 22:26:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 22:29:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 22:41:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 22:43:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 22:51:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 22:53:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 23:07:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 23:11:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 23:19:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 23:22:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 23:28:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 23:30:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 23:39:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 23:41:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 23:54:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 23:58:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 00:04:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 00:05:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 00:16:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 00:19:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 00:26:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 00:28:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 00:35:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 00:37:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 00:50:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 00:53:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 00:55:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 01:04:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 01:08:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 01:19:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 01:22:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 01:28:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 01:32:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 01:35:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 01:37:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 01:44:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 01:46:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 01:52:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 01:53:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 02:01:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 02:02:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 02:13:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 02:17:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 02:27:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 02:31:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 02:33:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 02:35:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 02:45:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 02:49:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 02:51:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 03:01:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 03:03:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 03:10:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 03:12:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 03:24:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 03:29:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 03:30:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 03:43:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 03:48:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 03:49:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 03:59:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 04:02:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 04:14:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 04:18:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 04:20:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 04:30:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 04:33:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 04:43:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 04:46:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 04:57:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 05:00:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 05:10:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 05:15:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 05:17:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 05:26:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 05:28:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 05:29:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 05:35:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 05:41:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 05:44:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 05:50:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 05:54:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 05:56:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 06:00:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 06:06:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 06:08:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 06:17:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 06:20:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 06:27:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 06:28:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 06:42:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 06:45:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 06:47:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 06:57:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 06:59:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 07:07:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 07:09:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 07:17:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 07:21:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 07:34:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 07:35:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 07:42:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 07:44:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 07:54:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 07:55:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 08:06:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 08:08:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 08:10:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 08:20:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 08:25:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 08:27:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 08:38:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 08:40:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 08:44:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 08:57:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 08:59:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 09:01:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 09:08:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 09:11:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 09:14:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 09:28:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 09:29:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 09:31:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 09:40:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 09:42:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 09:44:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 09:55:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 09:56:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 10:02:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 10:04:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 10:08:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 10:22:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 10:24:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 10:37:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 10:41:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 10:51:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 10:52:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 11:01:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 11:05:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 11:13:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 11:17:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 11:19:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 11:22:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 11:33:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 11:34:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 11:41:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 11:44:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 11:46:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 11:49:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 11:58:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 12:01:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 12:03:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 12:14:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 12:16:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 12:19:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 12:22:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 12:23:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 12:25:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 12:26:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-06 12:31:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 12:33:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-06 12:46:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-06 12:49:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-06 12:51:00+00:00,DMU50_001,RUN,termelő,,False,
